text,label,source
"Surya Paloh Menyesal Dukung Anies Sebagai Capres. Anies gak ada Prestasinya . . . surya paloh nyesel Seumur Hidup Sudah Mendeklarasikan anies baswedan Sebagai capres Dari Partai nasdem – Seorang Ahmad Dhani Aja Tau Kalau anies baswedan itu Cuma Bisanya Pencitraan Aja, Sedangkan Prestasi Aja Ga Ada",1,TurnBackHoax_Cleaned
"JAKARTA, KOMPAS.com - Ketua Umum Partai Nasdem Surya Paloh mengatakan, tidak ada yang salah dengan mendeklarasikan Anies Baswedan sebagai calon presiden (capres). Menurut dia, pandangan yang menyebutkan Anies merupakan tokoh di luar pemerintahan ada kaitannya dengan ketidaksukaan atas sosok Anies. ""Jadi apa yang salah (mendeklarasikan Anies sebagai capres)? Oh enggak ada yang salah, cuma enggak disukai aja.",0,nasional.kompas.com
“Rohingya dan Inggris Datang ke Myanmar untuk Menjajah Kemudian Rohingya Tinggal di Sana”. “Rohingya dan Inggris datang ke myanmar untuk menjajah kemudian rohingya tinggal disana. Nahhhh!! Sekarang rohingya berduyun-duyun dikirim ke Indonesia dengan motif yang kontras. Menjajah Indonesia.”,1,TurnBackHoax_Cleaned
"Perbesar Imigran etnik Rohingya asal Myanmar menaiki kendaraan menuju tempat penampungan sementara di Banda Aceh, Aceh, Minggu (10/12/2023) malam. Foto: ANTARA FOTO/Irwansyah Putra ADVERTISEMENT Inggris merupakan negara yang pernah menjajah Myanmar. Cerita tentang etnis Rohingya pun bisa dilacak dari kolonialisme Inggris di negara tersebut.",0,kumparan.com
“Rohingya dan Inggris Datang ke Myanmar untuk Menjajah Kemudian Rohingya Tinggal di Sana”. “Rohingya dan Inggris datang ke myanmar untuk menjajah kemudian rohingya tinggal disana. Nahhhh!! Sekarang rohingya berduyun-duyun dikirim ke Indonesia dengan motif yang kontras. Menjajah Indonesia.”,1,TurnBackHoax_Cleaned
"hoaks! Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar. KOMPAS.com - Narasi di media sosial menyebutkan, etnis Rohingya bukan penduduk asli Myanmar. Mereka diklaim datang bersama Inggris untuk menjajah Myanmar. Narasi itu juga mengeklaim, gelombang pengungsi Rohingya datang ke Indonesia dengan tujuan sama, yakni menjajah. Berdasarkan penelusuran Tim Cek Fakta Kompas.com, narasi tersebut tidak benar atau hoaks.",0,www.kompas.com
"Gibran Mencontek Prompter di Debat Cawapres. DI telanjangi & disindir habis-habisan, gibran ketahuan nyontek pakai promter ?",1,TurnBackHoax_Cleaned
"TEMPO.CO, Jakarta - Istilah SGIE menjadi trending topic lantaran disinggung dalam Debat Cawapres 2024. Dalam debat tersebut, cawapres Nomor 2, Gibran Rakabuming Raka bertanya ke cawapres Muhaimin Iskandar (Cak Imin) mengenai cara meningkatkan SGIE.",0,pemilu.tempo.co
"Gibran Mencontek Prompter di Debat Cawapres. DI telanjangi & disindir habis-habisan, gibran ketahuan nyontek pakai promter ?",1,TurnBackHoax_Cleaned
"JAKARTA, KOMPAS.com - Sekretaris Tim Pemenangan Nasional (TPN) Ganjar-Mahfud, Hasto Kristiyanto menilai, calon wakil preside nomor urut 2 Gibran Rakabuming Raka meniru sang ayah, Presiden Joko Widodo, karena memberi pertanyaan jebakan dalam debat cawapres.",0,nasional.kompas.com
Cak Imin Dijadikan Kambing Hitam oleh Surya Paloh. siasat jahat surya paloh – Cak Imin Hanya Dijadikan Kambing Hitam Nasdem Sebagai Upaya Menyelamatkan Diri Dari Penyesalan Karena Telah Mendukung Anies Sebagai Capres 2024,1,TurnBackHoax_Cleaned
"Liputan6.com, Jakarta Anies Baswedan secara resmi sudah menggandeng Muhaimin Iskandar atau Cak Imin sebagai Bakal Calon Wakil Presiden atau Bacawapres untuk Pemilu 2024. Deklarasi Anies-Cak Imin sudah dilakukan di Hotel Majapahit, Surabaya, Sabtu (2/9/2023).",0,www.liputan6.com
Cak Imin Dijadikan Kambing Hitam oleh Surya Paloh. siasat jahat surya paloh – Cak Imin Hanya Dijadikan Kambing Hitam Nasdem Sebagai Upaya Menyelamatkan Diri Dari Penyesalan Karena Telah Mendukung Anies Sebagai Capres 2024,1,TurnBackHoax_Cleaned
Anies Baswedan dan Muhaimin Iskandar alias Cak Imin dideklarasikan sebagai bakal calon presiden dan wakil presiden. Ketua Umum Partai NasDem Surya Paloh menjelaskan alasan memilih Cak Imin menjadi pendamping Anies. Surya Paloh awalnya menyampaikan soal demokrasi dan pemilu. Kemudian dia menyebut Partai NasDem yang pertama yang mengusung Anies sebagai capres.,0,www.detik.com
Cak Imin Dijadikan Kambing Hitam oleh Surya Paloh. siasat jahat surya paloh – Cak Imin Hanya Dijadikan Kambing Hitam Nasdem Sebagai Upaya Menyelamatkan Diri Dari Penyesalan Karena Telah Mendukung Anies Sebagai Capres 2024,1,TurnBackHoax_Cleaned
"TEMPO.CO, Jakarta - Ketua Tim 8 Koalisi Perubahan untuk Persatuan (KPP) Sudirman Said membeberkan alasan mengapa Surya Paloh dan Anies Baswedan memilih Muhaimin Iskandar sebagai bakal cawapres Anies. “Yang paling utama tentu pertimbangan elektoral karena syarat-syarat lain sebenarnya relatif saja.",0,nasional.tempo.co
Belum Ada Investor Asing di Proyek IKN. “Gibran nyuruh pak Mahfud googling investor asing IKN. Malah nemu pernyataan bapaknya Gibran bahwa blm ada investor asing di IKN.”,1,TurnBackHoax_Cleaned
"Cek Fakta, Mahfud MD sebut belum ada investor yang masuk IKN Jakarta (ANTARA/JACX) – Calon wakil presiden nomor urut 3 Mahfud MD menyinggung soal belum adanya investor yang masuk Ibu Kota Negara (IKN). Perlu diketahui, pembangunan Ibu Kota Baru perlu anggaran Rp 466 triliun, dilansir dari laman IKN.",0,www.antaranews.com
Belum Ada Investor Asing di Proyek IKN. “Gibran nyuruh pak Mahfud googling investor asing IKN. Malah nemu pernyataan bapaknya Gibran bahwa blm ada investor asing di IKN.”,1,TurnBackHoax_Cleaned
"JAKARTA, KOMPAS.com - Menteri Investasi Bahlil Lahadalia mengeklaim, sudah ada investasi asing senilai kurang-lebih Rp 50 triliun yang masuk ke proyek Ibu Kota Nusantara (IKN).",0,nasional.kompas.com
"Jumlah Wisatawan Yogyakarta Jauh Lebih Banyak Dibandingan Wisatawan Solo. “Gibran sedang membohongi publik bahwa wisatawan Solo lebih banyak dari wisatawan Yogya. Padahal berdasarkan data, wisatawan Yogya jauh lebih banyak dibandingkan wisatawan Solo. Wisatawan ke Jogja lebih tinggi dibanding ke Solo Jogja 1.655.814 wisatawan. Solo cuma 396.280 Makanya, jangan sesumbar. Ngomong pakai data, bukan asal bicara”",1,TurnBackHoax_Cleaned
"YOGYAKARTA, KOMPAS.com - Dinas Pariwisata Daerah Istimewa Yogyakarta (DIY) telah mendata jumlah wisatawan yang berkunjung ke DIY selama libur Lebaran 2023. Tercatat, sebanyak 1.655.814 wisatawan berkunjung ke DIY saat Lebaran lalu. Kepala Dinas Pariwisata DIY Singgih Raharjo mengatakan kunjungan wisata pada periode Lebaran berlangsung dengan lancar. Bahkan ada kenaikan jumlah pengunjung di tiga kabupaten/kota di DIY. ""Terjadi peningkatan pergerakan wisatawan di tiga Kota/Kabupaten.",0,yogyakarta.kompas.com
surat tilang digital APK. “surat tilang digital Kepada: yth bpk /ibu kami mendeteksi bahwa anda telah melanggar lalu lintas. Maka dari itu kami berikan surat tilang digital. Untuk melihat tempat dan waktu dan No.kendaraan anda. Silakan buka Surat Tilang di atas dan kami tunggu Itikad baik anda terimah kasih..” penipuan undangan,1,TurnBackHoax_Cleaned
"KOMPAS.com - Modus pencurian data menggunakan file APK yang dikirimkan melalui pesan WhatsApp (WA) semakin variatif. Kreator konten yang fokus mengulas gawai, SobatHAPE, lewat akun X (Twitter) mengunggah tangkapan layar pesan WA berisi file APK ""surat tilang digital"". Pesan itu dikirim oleh akun yang mengatasnamakan polisi lalu lintas (polantas). Dalam pesan itu, penerima pesan disebut telah melanggar lalu lintas dan mendapatkan surat tilang digital.",0,www.kompas.com
KPU Membenarkan Gibran Beli Ijazah Palsu di Australia Senilai 500M. “JKW terkejut! KPU membenarkan gibran membeli ijazah palsu DI australia senilai 500 M DGN uang negara” “breaking news. JKW terkejut! KPU membenarkan gibran membeli ijazah palsu DI australia senilai 500M dengan uang negara.”,1,TurnBackHoax_Cleaned
"Jakarta, CNBC Indonesia - Wali Kota Solo, Gibran Rakabuming Raka, resmi diumumkan sebagai bakal calon presiden (bacawapres) mendampingi bakal calon presiden (bacapres) Prabowo Subianto pada Minggu (22/10/2023) lalu. Pengusungan sebagai bacawapres membuat putra pertama Presiden Joko Widodo itu menjadi sorotan utama. Saat ini, Gibran tercatat sebagai cawapres termuda dalam sejarah Indonesia, yakni berusia 36 tahun.",0,www.cnbcindonesia.com
KPU Membenarkan Gibran Beli Ijazah Palsu di Australia Senilai 500M. “JKW terkejut! KPU membenarkan gibran membeli ijazah palsu DI australia senilai 500 M DGN uang negara” “breaking news. JKW terkejut! KPU membenarkan gibran membeli ijazah palsu DI australia senilai 500M dengan uang negara.”,1,TurnBackHoax_Cleaned
"REPUBLIKA.CO.ID, JAKARTA -- Komisi Pemilihan Umum (KPU) RI merespons isu cawapres nomor urut 2, Gibran Rakabuming Raka, yang dituding warganet menggunakan ijazah palsu.",0,news.republika.co.id
Link Video Mesum Melalui DM Instagram. “P Kamu udah liat g video live mesum temen km yg sebut nama ig km”,1,TurnBackHoax_Cleaned
KOMPAS.com - Penipuan melalui aplikasi pesan instan WhatsApp (WA) dikeluhkan warganet beberapa hari belakangan. Pelaku berusaha mengelabuhi korban untuk menguras isi rekening dengan kedok mengirim undangan pernikahan dan menjadi kurir paket.,0,www.kompas.com
"Klaim Penyebaran Nyamuk Wolbachia Menyebabkan Penyakit Japanese Encephalitis. kami menolak...!!! Apa mau negara ni ya pake sebar-sebar nyamuk apa, saya secara pribadi menolak penyebaran nyamuk wolbachia. Efeknya sangat berbahaya bisa menimbulkan penyakit lain seperti penyakit radang otak Japanese Encephalitis. #Saveparapenolaksebarannyamuk #TolakprogramWHO”",1,TurnBackHoax_Cleaned
"hoaks! Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar. KOMPAS.com - Nyamuk berbakteri wolbachia diklaim dapat menularkan penyakit radang otak Japanese Enchepalitis. Berdasarkan penelusuran Tim Cek Fakta Kompas.com, klaim tersebut tidak benar atau hoaks. Sebagai konteks, Kementerian Kesehatan (Kemenkes) memanfaatkan nyamuk berbakteri wolbachia untuk menekan penularan demam berdarah dengue (DBD).",0,www.kompas.com
Foto Burung Elang Dari Depan. “Inilah Salah Satu Alasan Mengapa Elang Selalu Difoto Dari Samping”,1,TurnBackHoax_Cleaned
"KOMPAS.com - Sebuah unggahan dua gambar elang yang diambil dari depan dan samping, ramai di media sosial. Unggahan tersebut dibuat oleh akun media sosial X (dulu Twitter) @convomfs, Senin (6/11/2023).",0,www.kompas.com
"Pesan Berantai Imbauan Ibu Dubes kbri Kuala Lumpur Dan IDI Keluarkan Daftar Minuman Mengandung Aspartam. Innalillahi wa Inna Illaihi roji'un Assalammu'alaikum Wr Wb Breaking News: Meneruskan info dr Ibu Dubes kbri KL Tolong beritahu adek2, suami, isteri dan semua teman2 Perhatian; Mulai saat ini jangan makan makanan kaleng,terutama buah2an, khususnya produksi Thailand. Karena di negara itu ada kira2 200 orang pengidap aids kerja di pabrik kalengan, dan mereka masukkan darah mereka ke dalam kalengan2 itu, dan saat ini masalah tersebut telah diketahui DepKes Thailand sehingga kaleng2an tersebut telah banyak di sita ttpi lebih banyak yg sdh terlajur diekspor. Contoh; Lecy, Rambutan, Lengkeng, Mangga Puding dll. Setelah terima ini cepat kirim ke saudar2 n teman2 semua. Agar tidak konsumsi kalengan apapun...... Demi keselamatan kita semua. Info dr ibu dubes kbri (Rita Toisuta Arifson Kementrian Kesehatan RI) Simak Beritanya :http://health.liputan6.hb/ read/678535 (semoga bermanfaat}. Mohon bantu share ya.. [!!!! warning!!!! Tolong disebar luas kan Mohon ijin info Ikatan Dokter Indonesia (IDI), menginformasikan bahwa saat ini sedang ada wabah Pengerasan Otak (Kanker Otak), Diabetes dan Pengerasan Sumsum Tulang Belakang (Mematikan sumsum tulang belakang)."" Untuk itu, hindarilah minuman sbb: 1. Extra Joss, 2. M-150, 3. Kopi Susu Gelas (Granita), 4. Kiranti, 5. Krating Daeng, 6. Hemaviton, 7. Neo Hemaviton, 8. Marimas, 9. Segar Sari shachet, 10. Frutillo, 11. Pop Ice, 12. Segar Dingin Vit. C, 13. Okky Jelly Drink, 14. Inaco, 15. Gatorade, 16. Nabati, 17. Adem Sari, 18. Naturade Gold, 19. Aqua Splash Fruit. Karena ke-19 minuman tsb mengandung aspartame (lebih keras dr biang gula) racun yg menyebabkan diabetes, v otak, dan mematikan sumsum tulang. Info: RS Fatmawati, rscm, RS Siloam, All RS Nara sumber : Dr. H. Ismuhadi, MPH",1,TurnBackHoax_Cleaned
"Perbesar Imbauan KBRI Kuala Lumpur untuk tak makan produk China. Foto: kumparan ADVERTISEMENT Beredar pesan berantai lewat WhatsApp yang menyebar dari grup ke grup. Isinya terkait produk China dan virus corona . ADVERTISEMENT Dalam isi pesan yang menyebar itu disebutkan, berdasar informasi berasal ibu Dubes KBRI KL (Kuala Lumpur), agar jangan memakan produksi luar dahulu khususnya dari China. Langkah ini terkait penyebaran virus coron a. collection embed figure Berikut pesan lengkap yang menyebar itu: Innalillahi wa Inna Illaihi roji'un Assalammu'alaikum Wr Wb Breaking News : Meneruskan info dr Ibu2 Dubes KBRI KL Tolong beritahu adek2, suami, isteri dan semua teman2 Perhatian ; Mulai saat ini jangan makan pruduksi luar dulu apa pun jenis nya , khususnya produksi luar negeri cina Karena kemungkinan besar pekerja pabrik tersebut pengidap virus carona dan bisa jadi jatuh keringat mereka masuk ke dalam kalengan2 itu , serta virus corona yg saat ini masih jadi masalah besar dunia telah diketahui DepKes dunia sehingga makanan tersebut telah banyak di sita tpi lebih banyak yg sdh terlajur diekspor juga, Setelah terima ini cepat kirim ke saudara2 n teman2 semua. Agar tidak konsumsi makanan apapun yg dari luar..... Demi keselamatan kita semua. Info dr ibu dubes KBRI ADVERTISEMENT ( Kementrian Kesehatan RI) {semoga bermanfaat}. Mohon bantu share ya..🙏🙏 [ ‼‼WARNING‼‼ Tolong disebar luas kan Mohon ijin info Ikatan Dokter Indonesia (IDI), menginformasikan bahwa saat ini wabah mematikan hanya butuh penanganan cepat dan masih banyak makanan yg produksi luar Info: RS Fatmawati , RSCM , RS Siloam , All RS Nara sumber : Dr. H. Ismuhadi, MPH Mohon dishare, sayangi keluarga anda. Fakta yang sebenarnya kumparan mencoba memastikan informasi yang tersebar via whatsapp dengan mencatut ibu-ibu Dubes hingga sejumlah rumah sakit. Hasil pengecekan memastikan bahwa pesan berantai itu hoaks alias tidak benar. kumparan mendapatkan fakta bahwa kabar itu hoaks dari KBRI Kuala Lumpur.",0,kumparan.com
"Pimpinan UGM Mengeluarkan Ketua BEM yang Menghina Jokowi. “:speaking_head_in_silhouette: = kami pimp universitas UGM mengeluarkan mahasiswa yang menghina presiden Ir Jokowi Widodo :bust_in_silhouette: = Alhamdulillah…!! akhirnya mahasiswa yang paling cerdas di keluarkan dari Kampus, prestasinya cuma dapat nasi kotak gratis”",1,TurnBackHoax_Cleaned
"Perbesar Wakil Rektor Bidang Kemahasiswaan, Pengabdian Masyarakat, dan Alumni, Arie Sujioto. Foto: Dok.",0,m.kumparan.com
"Gempa Bumi Bermagnitudo 9.8 Hancurkan Wilayah Indonesia Bagian Barat. baru saja IBU kota INI babak belur,gempa magnitude 9,8 SR hantam keras wilayah INI gempa magnitudo 9,8 SR guncang indonesia bagian barat",1,TurnBackHoax_Cleaned
"Jumlah korban tewas akibat gempa bumi berkekuatan Magnitudo 5,9 di China bertambah menjadi lebih dari 100 orang. Gempa bumi ini memicu kerusakan cukup parah di Provinsi Gansu yang menjadi pusat gempa, dengan rumah-rumah warga dilaporkan ambruk.",0,news.detik.com
"Gempa Bumi Bermagnitudo 9.8 Hancurkan Wilayah Indonesia Bagian Barat. baru saja IBU kota INI babak belur,gempa magnitude 9,8 SR hantam keras wilayah INI gempa magnitudo 9,8 SR guncang indonesia bagian barat",1,TurnBackHoax_Cleaned
"Gempa bumi berkekuatan magnitudo (M) 4,3 mengguncang Labuha, Kabupaten Halmahera Selatan, Maluku Utara (Malut). Pusat gempa dilaporkan terjadi dari kedalaman 10 kilometer. Badan Meteorologi, Klimatologi dan Geofisika (BMKG) melaporkan gempa terjadi pada Kamis (21/12/2023). Gempa terjadi tepat pada pukul 09.39 WIT.",0,www.detik.com
"237 Orang Tewas Tertimbun Tanah Longsor. Astaga… sebanyak 237 orang meninggal DI tempat,tanah longsor terjadi begitu cepat | 237 orang tertimpa – TAK DI sangka tebing 10 meter ambrol terjang 1838 rumah hingga remuk",1,TurnBackHoax_Cleaned
"Tanah longsor menimpa satu rumah warga di Desa Klinting, Kecamatan Somagede, Kabupaten Banyumas. Sebagian penghuninya sempat tertimpa material, satu di antaranya tewas. Begini detik-detik peristiwa itu terjadi. Salah satu saksi mata, Wawan (39) mengatakan peristiwa itu terjadi sekitar pukul 03.30 WIB, Senin (4/12).",0,www.detik.com
Alasan Para Artis dan Pengusaha Tidak Mendukung Anies sebagai Capres. Ini Alasan Artis Indonesia Tidak Mau Mendukung anies baswedan @.Anies Rasyid Baswedan #aniesuntukindonesia #indonesia #gusimin #indonesia #capres2024 #RelawanAnisBaswedan #aniesrasyidbaswedan #capres #cawapres #anies #aniespresiden2024,1,TurnBackHoax_Cleaned
"TEMPO.CO, Jakarta - Eka Anugrah datang bersama putra semata wayangnya dari Sumedang, Jawa Barat untuk menyaksikan acara Desak Anies di Hotel Aryaduta, Menteng, Jakarta Pusat, Jumat, 22 Desember 2023. Wanita yang mengaku sebagai penggemar Capres Nomor Urut 1 Anies Baswedan itu menyempatkan curhat soal permasalahan yang sedang dihadapinya. Scroll ke bawah untuk melanjutkan membaca Iklan ""Sengaja pengen ketemu langsung.",0,pemilu.tempo.co
Ombak Tsunami Setinggi 10 Meter Hancurkan Tempat Wisata. Live; indonesia menjerit… puluhan nelayan menangis hari INI ombak 10 meter gulung wisata INI | DI landa ombak tsunami,1,TurnBackHoax_Cleaned
"BMKG: Waspada gelombang setinggi hingga 4 meter di beberapa perairan Jakarta (ANTARA) - Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengimbau masyarakat pesisir dan operator kapal mewaspadai potensi gelombang setinggi hingga empat meter di beberapa wilayah perairan Indonesia dari 17 sampai 18 November 2023.",0,www.antaranews.com
File APK Daftar PPS Pemilu 2024. “file APK PPS pemilu 2024”,1,TurnBackHoax_Cleaned
Waspada penipuan file APK terkait Pemilu 2024 Jakarta (ANTA,0,www.antaranews.com
"akun unhcr indonesia minta pemerintah indonesia berikan rumah, makan, DAN KTP untuk rakyat rohingya. semoga rakyat rohingya bisa di terima masyarakat Indonesia, dan pemerintah bisa berikan dia rumah, makan dan tempat tinggal, dan buat KTP Indonesia. Anak Indonesia Berjuang Mencari Makan, Warga Indonesia Berjuang Mencari Makan, Rohingya Tinggal Makan, Hhhmmm Yummii #unhcr #anakindonesia #pejuangrupiah #wargamiskin #rohingya #makan",1,TurnBackHoax_Cleaned
"Liputan6.com, Jakarta - Beredar di media sosial postingan akun UNHCR meminta pemerintah RI menyediakan rumah, KTP, dan makanan bagi rakyat Rohingya. Postingan itu beredar sejak pekan lalu. Salah satu akun ada yang mengunggahnya di Facebook. Akun itu mempostingnya pada 11 Desember 2023.",0,www.liputan6.com
"anies akan bubarkan bumn jika terpilih menjadi presiden. Gimana ngga bilang goblok sama pendukung Anies, masa dukung capres yang bakal bubarkan bumn ?, kan dongok namanya !",1,TurnBackHoax_Cleaned
"hoaks! Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar. KOMPAS.com - Calon presiden nomor urut 1, Anies Baswedan, diklaim akan membubarkan Badan Usaha Milik Negara (BUMN) apabila terpilih sebagai presiden pada Pilpres 2024.",0,www.kompas.com
"prabowo tolak bersalaman dengan anies gara-gara kalah debat. M3m4n4s prabowo tak terima gara – gara diruj4k anies saat deb4t, sampe n3k4t begini. breaking news!!! TAK diliput TV!!! prabowo tolak salami anies GARA2 kalah debat",1,TurnBackHoax_Cleaned
Prabowo nilai putusan MK soal usia capres-cawapres bersifat final Jakarta (ANTARA) - Calon presiden nomor urut 2 Prabowo Subianto memandang bahwa putusan Mahkamah Konstitusi (MK) Nomor 90/PUU-XXI/2023 terkait batas usia calon presiden dan calon wakil presiden bersifat final dan tidak dapat diubah.,0,www.antaranews.com
"prabowo tolak bersalaman dengan anies gara-gara kalah debat. M3m4n4s prabowo tak terima gara – gara diruj4k anies saat deb4t, sampe n3k4t begini. breaking news!!! TAK diliput TV!!! prabowo tolak salami anies GARA2 kalah debat",1,TurnBackHoax_Cleaned
"hoaks! Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar. KOMPAS.com - Beredar video di media sosial yang menyebut calon presiden nomor urut 2 Prabowo Subianto menolak bersalaman dengan capres nomor urut 1 Anies Baswedan. Alasannya, Prabowo kalah dalam debat capres. Berdasarkan penelusuran Tim Cek Fakta Kompas.com, narasi itu tidak benar atau hoaks.",0,www.kompas.com
"ganjar tantang gibran debat terbuka. Ganjar T4ntang Gibr4n Deb4t Terbuka, Putra Jokowi Ka1angkabut Terlihat Ket4kutan breaking news ganjar tantang gibran perang!! putra jokowi kalangkabut terlihat ketakutan",1,TurnBackHoax_Cleaned
"hoaks! Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar. KOMPAS.com - Sebuah unggahan di media sosial mengeklaim calon presiden (capres) nomor urut 3 Ganjar Pranowo menantang calon wakil presiden (cawapres) nomor urut 2, Gibran Rakabuming Raka debat secara terbuka. Namun, setelah ditelusuri narasi tersebut tidak benar atau hoaks.",0,www.kompas.com
"Prof Suparman Usman minta tidak akses Google dan Youtube. Kata nya cinta sama rasulullah kok ngeliat orang yg kita cinta di hina malah diem ajh,yuk sini bagikan inpo ini ke teman klian hhe😔🌷 info penting dari Prof. DR. H. Suparman Usman (Dosen Guru Besar iain smhb Serang & Untirta Srg).‼️ berikut ini : Hari ini dan besok jgn access Google & Youtube karena Google dan Youtube akan melounching film trailer degrading Nabi Muhammed SAW..The movie trailer is very very insulting…… penting…!Hari ini dan besok mohon dengan sangat untuk tidak masuk ke portal google dan youtube karena mereka akan menayangkan film yg menghina Rasulullah SAW. Kalau ada 1,5 juta orang yang tidak membuka portal tersebut maka mereka akan rugi 210 juta dolar US. Kalau kita cinta Rosulullah SAW, tolong sebarkan info ini kpd ummat islam. . . Mulai hari ini utk 2 hari, semua muslim diminta berhenti menggunakan google dan youtube krn mreka enggan utk menamatkan film yg menghina Nabi kita muhammad SAW. Ambil waktu lebih kurang 5 menit utk sebarkan WA ini agar kita bisa mnjawab pertanyaan dari Allah SWT apabila ditanya apa yg kita buat bila Nabi kita dijadikan bahan lelucon. Harap anda tidak mmbiarkan info ini berhenti di anda. Mohon dishare…",1,TurnBackHoax_Cleaned
"Sebuah konten beredar di WhatsApp dan Facebook [arsip] berisi klaim bahwa Guru Besar Universitas Sultan Ageng Tirtayasa (Untirta) dan Universitas Islam Negeri (UIN) Sultan Maulana Hasanuddin, Banten, Suparman Usman, mengajak masyarakat memboikot Google dan YouTube karena akan meluncurkan trailer film yang merendahkan atau menghina Nabi Muhammad. Pemboikotan itu dikatakan bertujuan memberikan kerugian secara finansial pada Google. Berikut isi narasi itu selengkapnya: Info penting dari Prof. DR. H. Suparman Usman (Dosen Guru Besar IAIN SMHB Serang & Untirta Srg). Hari ini dan besok jgn access Google & Youtube karena Google dan Youtube akan melounching film trailer degrading Nabi Muhammed SAW….. Scroll ke bawah untuk melanjutkan membaca Iklan BACA JUGA Penulis Palestina Dicoret dari Festival Sastra Australia Namun, benarkah Prof Usman mengeluarkan pernyataan tersebut? PEMERIKSAAN FAKTA BACA JUGA Kanselir Jerman Kecam Trump karena Boikot KTT G20 di Afrika Selatan Tim Cek Fakta Tempo menghubungi Prof Usman langsung melalui telepon untuk mengkonfirmasi narasi itu. Dia menegaskan tidak mengeluarkan pernyataan mengajak pemboikotan Google dan YouTube. “Itu bukan dari saya, nggak tahu itu dari mana asalnya, kok muncul nama saya,” kata Prof Usman, Jumat, 15 Desember 2023.",0,cekfakta.tempo.co
"judul artikel LIPUTAN6 “presiden israel: bila terus ikut campur, kami berjanji akan buat indonesia seperti palestina”. Gambar tangkapan layar yang menampilkan judul artikel Liputan6.com terkait ancama Presiden Israel akan menjadikan Indonesia seperti Palestina apabila terus ikut campur.",1,TurnBackHoax_Cleaned
"hoaks! Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar. KOMPAS.com - Beredar tangkapan layar judul artikel Liputan6.com tentang ancaman Presiden Israel bakal menjadikan Indonesia seperti Palestina apabila terus ikut campur. Konflik Israel-Palestina kembali memanas sejak 7 Oktober 2023. Indonesia mengambil peran dengan menyuarakan agar konflik segera dihentikan.",0,www.kompas.com
"judul artikel LIPUTAN6 “presiden israel: bila terus ikut campur, kami berjanji akan buat indonesia seperti palestina”. Gambar tangkapan layar yang menampilkan judul artikel Liputan6.com terkait ancama Presiden Israel akan menjadikan Indonesia seperti Palestina apabila terus ikut campur.",1,TurnBackHoax_Cleaned
Sebagai kepala negara setiap pernyataan Presiden Israel Reuven Rivlin tentu akan menjadi sorotan awak media. Cek Fakta Liputan6.com pun menelusuri klaim Presiden Israel Ancam Membuat Indonesia seperti Palestina menggunakan Google Search dengan kata kunci 'Israeli President threatens to make Indonesia like Palestine'. Namun tidak ada artikel yang mengarahm pada pernyataan tersebut.,0,www.liputan6.com
": Gibran bawa uang sekarung untuk bagi-bagi di pondok Kyai Said Politik 22/12/2023 Narasi Gibran bawa uang sekarun untuk di bagi2 di pondok Kyai Said, di mana ini bawaslu",1,TurnBackHoax_Cleaned
Mantan Ketua Umum Pengurus Besar Nahdlatul Ulama (PBNU) Said Aqil Siradj mengungkapkan tidak mendukung salah satu pasangan calon di Pilpres 2024. Ia menegaskan akan bersikap netral di Pemilu 2024.,0,news.detik.com
"Ahli Psikolog Ungkap Bahaya Penyakit Yang Diderita Prabowo. innalilahi!! nasib buruk menimpa prabowo, alhi psikolog anggap bahaya PENY4KIT yang DI deritanya",1,TurnBackHoax_Cleaned
"POLITIK Momen-Momen Prabowo Joget Silat, melet hingga Tunjuk-Tunjuk di Debat Perdana Capres Berbagai momen dari ketiga calon presiden (capres) juga ikut disorot, termasuk capres nomor urut 2, Prabowo Subianto.",0,www.merdeka.com
"Ahli Psikolog Ungkap Bahaya Penyakit Yang Diderita Prabowo. innalilahi!! nasib buruk menimpa prabowo, alhi psikolog anggap bahaya PENY4KIT yang DI deritanya",1,TurnBackHoax_Cleaned
Pada baliho itu juga terdapat angka 2 yang merupakan pasangan nomor urut pasangan capres-cawapres Prabowo-Gibran untuk kontestasi Pemilihan Umum Presiden (Pilpres) pada tahun 2024 mendatang.,0,www.cnbcindonesia.com
"Foto “Megawati bertemu dengan Gibran, Ganjar, Prabowo dan Jokowi di Rapat Fraksi PDI Perjuangan dprd DKI Jakarta” Politik 21/12/2023 Narasi Topeng Asli G1bran Terb0ngkar, Ini M£Ng£Rik4n…Benarkah Jkw Berbohong d3mi Lakukan Ini",1,TurnBackHoax_Cleaned
Partai Golkar mengusulkan dan mendukung Wali Kota Solo Gibran Rakabuming Raka sebagai bakal cawapres untuk mendampingi bacapres Prabowo Subianto di Pilpres 2024. Hal itu diumumkan dalam Rapimnas Golkar hari ini. Gibran pun tampak hadir langsung di acara tersebut.,0,www.detik.com
